"country","year","age_group","occupation","earn_F","earn_M","gender_pay_gap","panel_id","young","senior","high_skill","managerial","year_2014","year_2018","year_2022"
"PL",2018,"Young","Elementary",17958.6666666667,20942.6666666667,14.248424269434,"PL_Young_Elementary",1,0,0,0,0,1,0
"PL",2018,"Young","Managers",30512.6666666667,37645.6666666667,18.9477319213367,"PL_Young_Managers",1,0,1,1,0,1,0
"PL",2018,"Young","Operators",21306.3333333333,24957.8333333333,14.6306770753337,"PL_Young_Operators",1,0,0,0,0,1,0
"PL",2018,"Young","Professionals",28865.1666666667,37867.3333333333,23.7729089276597,"PL_Young_Professionals",1,0,1,0,0,1,0
"PL",2018,"Young","Service",18720.8333333333,20560.3333333333,8.94683938327848,"PL_Young_Service",1,0,0,0,0,1,0
"PL",2018,"Young","Technicians",24912.1666666667,29231.6666666667,14.7767831689378,"PL_Young_Technicians",1,0,0,0,0,1,0
"PL",2022,"Mid Career","Agriculture",25556.6666666667,26853.3333333333,4.8286991062562,"PL_Mid Career_Agriculture",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Clerical",32593.5,35673.3333333333,8.63343300317698,"PL_Mid Career_Clerical",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Craft",26726.3333333333,35500,24.7145539906103,"PL_Mid Career_Craft",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Elementary",24578.3333333333,30084,18.3009794796791,"PL_Mid Career_Elementary",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Managers",67936.8333333333,85077,20.1466514647515,"PL_Mid Career_Managers",0,0,1,1,0,0,1
"PL",2022,"Mid Career","Operators",28652,39121.5,26.761499431259,"PL_Mid Career_Operators",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Professionals",46129.3333333333,63703,27.5868745061719,"PL_Mid Career_Professionals",0,0,1,0,0,0,1
"PL",2022,"Mid Career","Service",26329.5,29892.6666666667,11.9198688641584,"PL_Mid Career_Service",0,0,0,0,0,0,1
"PL",2022,"Mid Career","Technicians",38710.8333333333,49203.8333333333,21.3255742269403,"PL_Mid Career_Technicians",0,0,0,0,0,0,1
"PL",2022,"Senior","Agriculture",24463,26917,9.11691496080544,"PL_Senior_Agriculture",0,1,0,0,0,0,1
"PL",2022,"Senior","Clerical",33575.8333333333,33982.6666666667,1.19717895397652,"PL_Senior_Clerical",0,1,0,0,0,0,1
"PL",2022,"Senior","Craft",26193.8333333333,33909.3333333333,22.7533225857188,"PL_Senior_Craft",0,1,0,0,0,0,1
"PL",2022,"Senior","Elementary",24790.3333333333,28579.6666666667,13.2588437000665,"PL_Senior_Elementary",0,1,0,0,0,0,1
"PL",2022,"Senior","Managers",68049.5,93889.8333333333,27.5219716724743,"PL_Senior_Managers",0,1,1,1,0,0,1
"PL",2022,"Senior","Operators",28899.3333333333,37170.8333333333,22.2526622575944,"PL_Senior_Operators",0,1,0,0,0,0,1
"PL",2022,"Senior","Professionals",47395.3333333333,58215.6666666667,18.5866347546766,"PL_Senior_Professionals",0,1,1,0,0,0,1
"PL",2022,"Senior","Service",26210.3333333333,26328.1666666667,0.447556166083228,"PL_Senior_Service",0,1,0,0,0,0,1
"PL",2022,"Senior","Technicians",37981.1666666667,46923.1666666667,19.0566848642639,"PL_Senior_Technicians",0,1,0,0,0,0,1
"PL",2022,"Young","Agriculture",25083,24500.3333333333,-2.3781989360689,"PL_Young_Agriculture",1,0,0,0,0,0,1
"PL",2022,"Young","Clerical",29579.5,31323.1666666667,5.5666998334566,"PL_Young_Clerical",1,0,0,0,0,0,1
"PL",2022,"Young","Craft",26215.8333333333,31584.3333333333,16.997351007356,"PL_Young_Craft",1,0,0,0,0,0,1
"PL",2022,"Young","Elementary",24376.8333333333,28310.5,13.8947269269941,"PL_Young_Elementary",1,0,0,0,0,0,1
"PL",2022,"Young","Managers",41191.6666666667,48885.5,15.7384773262692,"PL_Young_Managers",1,0,1,1,0,0,1
"PL",2022,"Young","Operators",28195.8333333333,33906.6666666667,16.8428037750688,"PL_Young_Operators",1,0,0,0,0,0,1
"PL",2022,"Young","Professionals",39890,49994.1666666667,20.2106912473122,"PL_Young_Professionals",1,0,1,0,0,0,1
"PL",2022,"Young","Service",24969.1666666667,27523.5,9.28055419308348,"PL_Young_Service",1,0,0,0,0,0,1
"PL",2022,"Young","Technicians",33914.3333333333,38723.6666666667,12.4196227974279,"PL_Young_Technicians",1,0,0,0,0,0,1
"PT",2010,"Young","Clerical",12467,12354.5,-0.910599376745315,"PT_Young_Clerical",1,0,0,0,0,0,0
"PT",2010,"Young","Craft",8577,11076,22.5622968580715,"PT_Young_Craft",1,0,0,0,0,0,0
"PT",2010,"Young","Elementary",8904.5,10060,11.486083499006,"PT_Young_Elementary",1,0,0,0,0,0,0
"PT",2010,"Young","Managers",18957,19249.5,1.51951998753214,"PT_Young_Managers",1,0,1,1,0,0,0
"PT",2010,"Young","Operators",9041,12744,29.0568110483365,"PT_Young_Operators",1,0,0,0,0,0,0
"PT",2010,"Young","Professionals",20832.5,21735,4.15228893489763,"PT_Young_Professionals",1,0,1,0,0,0,0
"PT",2010,"Young","Service",10265,11478.5,10.5719388421832,"PT_Young_Service",1,0,0,0,0,0,0
"PT",2010,"Young","Technicians",15698.5,24547,36.0471748075121,"PT_Young_Technicians",1,0,0,0,0,0,0
"PT",2014,"Young","Clerical",12087.6666666667,12309,1.79814228071601,"PT_Young_Clerical",1,0,0,0,1,0,0
"PT",2014,"Young","Craft",9000,11096,18.8896899783706,"PT_Young_Craft",1,0,0,0,1,0,0
"PT",2014,"Young","Elementary",9643.66666666667,10577,8.82417824840062,"PT_Young_Elementary",1,0,0,0,1,0,0
"PT",2014,"Young","Managers",13362,14999.3333333333,10.9160407129206,"PT_Young_Managers",1,0,1,1,1,0,0
"PT",2014,"Young","Operators",8837.66666666667,11461.6666666667,22.8937036498473,"PT_Young_Operators",1,0,0,0,1,0,0
"PT",2014,"Young","Professionals",17859,19479.3333333333,8.31821759813819,"PT_Young_Professionals",1,0,1,0,1,0,0
"PT",2014,"Young","Service",10330,11360.3333333333,9.06956955488396,"PT_Young_Service",1,0,0,0,1,0,0
"PT",2014,"Young","Technicians",15247.3333333333,15204.3333333333,-0.282814110012496,"PT_Young_Technicians",1,0,0,0,1,0,0
"PT",2018,"Mid Career","Agriculture",11022.6666666667,12087.6666666667,8.81063342801202,"PT_Mid Career_Agriculture",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Clerical",15187.6666666667,16637.6666666667,8.71516438603171,"PT_Mid Career_Clerical",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Craft",10698,14686.6666666667,27.1584203359056,"PT_Mid Career_Craft",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Elementary",10133.6666666667,11881.3333333333,14.7093479968578,"PT_Mid Career_Elementary",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Managers",40042,51302.6666666667,21.9494763105232,"PT_Mid Career_Managers",0,0,1,1,0,1,0
"PT",2018,"Mid Career","Operators",10601,15576.6666666667,31.9430772523004,"PT_Mid Career_Operators",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Professionals",27367.3333333333,32735.6666666667,16.3990346920281,"PT_Mid Career_Professionals",0,0,1,0,0,1,0
"PT",2018,"Mid Career","Service",12200.6666666667,14794,17.5296291289261,"PT_Mid Career_Service",0,0,0,0,0,1,0
"PT",2018,"Mid Career","Technicians",21077,25048.3333333333,15.854680950163,"PT_Mid Career_Technicians",0,0,0,0,0,1,0
"PT",2018,"Senior","Agriculture",9616,10811,11.0535565627602,"PT_Senior_Agriculture",0,1,0,0,0,1,0
"PT",2018,"Senior","Clerical",17063,18474.6666666667,7.64109411085451,"PT_Senior_Clerical",0,1,0,0,0,1,0
"PT",2018,"Senior","Craft",10691.6666666667,14754.3333333333,27.5354133248989,"PT_Senior_Craft",0,1,0,0,0,1,0
"PT",2018,"Senior","Elementary",10057.6666666667,11615.6666666667,13.4129193330846,"PT_Senior_Elementary",0,1,0,0,0,1,0
"PT",2018,"Senior","Managers",52079.6666666667,63596.3333333333,18.1090104775433,"PT_Senior_Managers",0,1,1,1,0,1,0
"PT",2018,"Senior","Operators",10377,16838.3333333333,38.3727605661685,"PT_Senior_Operators",0,1,0,0,0,1,0
"PT",2018,"Senior","Professionals",36914.6666666667,43864.3333333333,15.8435479090833,"PT_Senior_Professionals",0,1,1,0,0,1,0
"PT",2018,"Senior","Service",11583.6666666667,15335,24.4625584175633,"PT_Senior_Service",0,1,0,0,0,1,0
"PT",2018,"Senior","Technicians",24509,30185,18.8040417425874,"PT_Senior_Technicians",0,1,0,0,0,1,0
"PT",2018,"Young","Agriculture",11738.6666666667,10993.3333333333,-6.77986658580957,"PT_Young_Agriculture",1,0,0,0,0,1,0
"PT",2018,"Young","Clerical",12510,12422.6666666667,-0.703015992272196,"PT_Young_Clerical",1,0,0,0,0,1,0
"PT",2018,"Young","Craft",10071.3333333333,11900,15.3669467787115,"PT_Young_Craft",1,0,0,0,0,1,0
"PT",2018,"Young","Elementary",10187.6666666667,10665.6666666667,4.48167015657718,"PT_Young_Elementary",1,0,0,0,0,1,0
"PT",2018,"Young","Managers",14693,25014,41.2608938994163,"PT_Young_Managers",1,0,1,1,0,1,0
"PT",2018,"Young","Operators",10511.3333333333,12161.3333333333,13.5675912728867,"PT_Young_Operators",1,0,0,0,0,1,0
"PT",2018,"Young","Professionals",19518.6666666667,21401.6666666667,8.79838018845884,"PT_Young_Professionals",1,0,1,0,0,1,0
"PT",2018,"Young","Service",11294,11392.3333333333,0.86315358281886,"PT_Young_Service",1,0,0,0,0,1,0
"PT",2018,"Young","Technicians",14858.3333333333,18983.6666666667,21.7309617039209,"PT_Young_Technicians",1,0,0,0,0,1,0
"PT",2022,"Mid Career","Clerical",18836.6666666667,19718.3333333333,4.47130420082832,"PT_Mid Career_Clerical",0,0,0,0,0,0,1
"PT",2022,"Mid Career","Craft",14369.6666666667,18456.6666666667,22.1437601589308,"PT_Mid Career_Craft",0,0,0,0,0,0,1
"PT",2022,"Mid Career","Elementary",14192.6666666667,16469.6666666667,13.8254164221093,"PT_Mid Career_Elementary",0,0,0,0,0,0,1
"PT",2022,"Mid Career","Managers",49803.6666666667,64693,23.0153700297302,"PT_Mid Career_Managers",0,0,1,1,0,0,1
"PT",2022,"Mid Career","Operators",14466.6666666667,20588,29.7325302765365,"PT_Mid Career_Operators",0,0,0,0,0,0,1
"PT",2022,"Mid Career","Professionals",33901,41872.6666666667,19.0378767374102,"PT_Mid Career_Professionals",0,0,1,0,0,0,1
"PT",2022,"Mid Career","Service",16204.3333333333,19145,15.3599721424219,"PT_Mid Career_Service",0,0,0,0,0,0,1
"PT",2022,"Mid Career","Technicians",26642.6666666667,31182.6666666667,14.559370590499,"PT_Mid Career_Technicians",0,0,0,0,0,0,1
"PT",2022,"Senior","Agriculture",14581.3333333333,15075,3.27473742399115,"PT_Senior_Agriculture",0,1,0,0,0,0,1
"PT",2022,"Senior","Clerical",20975.6666666667,23280.3333333333,9.8996291576581,"PT_Senior_Clerical",0,1,0,0,0,0,1
"PT",2022,"Senior","Craft",14431.3333333333,18371.6666666667,21.447881701896,"PT_Senior_Craft",0,1,0,0,0,0,1
"PT",2022,"Senior","Elementary",14074.6666666667,15764.3333333333,10.7182881187491,"PT_Senior_Elementary",0,1,0,0,0,0,1
"PT",2022,"Senior","Managers",62593.3333333333,80149.3333333333,21.9041123236625,"PT_Senior_Managers",0,1,1,1,0,0,1
"PT",2022,"Senior","Operators",14182,20854.6666666667,31.9960360590755,"PT_Senior_Operators",0,1,0,0,0,0,1
"PT",2022,"Senior","Professionals",43254,48722.6666666667,11.2240709320782,"PT_Senior_Professionals",0,1,1,0,0,0,1
"PT",2022,"Senior","Service",15160,19801,23.4382101914045,"PT_Senior_Service",0,1,0,0,0,0,1
"PT",2022,"Senior","Technicians",29178.3333333333,34418.3333333333,15.224444336836,"PT_Senior_Technicians",0,1,0,0,0,0,1
"PT",2022,"Young","Clerical",16865.6666666667,16668,-1.1859051275898,"PT_Young_Clerical",1,0,0,0,0,0,1
"PT",2022,"Young","Craft",14034.3333333333,15790,11.1188515938358,"PT_Young_Craft",1,0,0,0,0,0,1
"PT",2022,"Young","Elementary",14258.3333333333,14687.6666666667,2.92308739758981,"PT_Young_Elementary",1,0,0,0,0,0,1
"PT",2022,"Young","Managers",25079.3333333333,29211.3333333333,14.1451947874113,"PT_Young_Managers",1,0,1,1,0,0,1
"PT",2022,"Young","Operators",14607,17149.3333333333,14.8246773441144,"PT_Young_Operators",1,0,0,0,0,0,1
"PT",2022,"Young","Professionals",24658.6666666667,29472.6666666667,16.3337781899613,"PT_Young_Professionals",1,0,1,0,0,0,1
"PT",2022,"Young","Service",15322.3333333333,16177.3333333333,5.28517266957883,"PT_Young_Service",1,0,0,0,0,0,1
"PT",2022,"Young","Technicians",21229.3333333333,25918.3333333333,18.0914410648833,"PT_Young_Technicians",1,0,0,0,0,0,1
"RO",2010,"Young","Agriculture",4709,4669.5,-0.845914980190599,"RO_Young_Agriculture",1,0,0,0,0,0,0
"RO",2010,"Young","Clerical",6720,7772.5,13.5413316178836,"RO_Young_Clerical",1,0,0,0,0,0,0
"RO",2010,"Young","Craft",4798.5,6542.5,26.6564768819259,"RO_Young_Craft",1,0,0,0,0,0,0
"RO",2010,"Young","Elementary",4291.5,4669,8.08524309273934,"RO_Young_Elementary",1,0,0,0,0,0,0
"RO",2010,"Young","Managers",16765.5,16922,0.924831580191467,"RO_Young_Managers",1,0,1,1,0,0,0
"RO",2010,"Young","Operators",5507.5,6403,13.9856317351242,"RO_Young_Operators",1,0,0,0,0,0,0
"RO",2010,"Young","Professionals",11745,13121.5,10.4904164920169,"RO_Young_Professionals",1,0,1,0,0,0,0
"RO",2010,"Young","Service",4905,5026,2.4074810982889,"RO_Young_Service",1,0,0,0,0,0,0
"RO",2010,"Young","Technicians",8422,9230.5,8.7590054709929,"RO_Young_Technicians",1,0,0,0,0,0,0
"RO",2014,"Young","Clerical",11928,13681.3333333333,12.815515057012,"RO_Young_Clerical",1,0,0,0,1,0,0
"RO",2014,"Young","Craft",10992.6666666667,12204.6666666667,9.93062762877588,"RO_Young_Craft",1,0,0,0,1,0,0
"RO",2014,"Young","Elementary",8671.33333333333,8840.66666666667,1.91539099615412,"RO_Young_Elementary",1,0,0,0,1,0,0
"RO",2014,"Young","Managers",26800,24734.6666666667,-8.34995418036763,"RO_Young_Managers",1,0,1,1,1,0,0
"RO",2014,"Young","Operators",10998,11327.3333333333,2.90742157612854,"RO_Young_Operators",1,0,0,0,1,0,0
"RO",2014,"Young","Professionals",21215.6666666667,25468.3333333333,16.6978600876906,"RO_Young_Professionals",1,0,1,0,1,0,0
"RO",2014,"Young","Service",9594,9213.33333333333,-4.13169319826338,"RO_Young_Service",1,0,0,0,1,0,0
"RO",2014,"Young","Technicians",15686,17398.6666666667,9.84366618131658,"RO_Young_Technicians",1,0,0,0,1,0,0
"RO",2018,"Mid Career","Agriculture",18395.6666666667,16842,-9.22495348929265,"RO_Mid Career_Agriculture",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Clerical",22767.3333333333,25828.6666666667,11.8524636708567,"RO_Mid Career_Clerical",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Craft",19387.6666666667,23640.3333333333,17.9890300475177,"RO_Mid Career_Craft",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Elementary",16591.3333333333,17829,6.94187372632603,"RO_Mid Career_Elementary",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Managers",57963.6666666667,64465.3333333333,10.0855240025647,"RO_Mid Career_Managers",0,0,1,1,0,1,0
"RO",2018,"Mid Career","Operators",19222,21938,12.3803446075303,"RO_Mid Career_Operators",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Professionals",44579.6666666667,55506,19.6849589834132,"RO_Mid Career_Professionals",0,0,1,0,0,1,0
"RO",2018,"Mid Career","Service",18072.6666666667,18652.3333333333,3.1077434458602,"RO_Mid Career_Service",0,0,0,0,0,1,0
"RO",2018,"Mid Career","Technicians",30622.6666666667,35603,13.9885215665347,"RO_Mid Career_Technicians",0,0,0,0,0,1,0
"RO",2018,"Senior","Agriculture",18643.6666666667,17925.3333333333,-4.00736387979769,"RO_Senior_Agriculture",0,1,0,0,0,1,0
"RO",2018,"Senior","Clerical",22574.3333333333,25063.6666666667,9.93203973879853,"RO_Senior_Clerical",0,1,0,0,0,1,0
"RO",2018,"Senior","Craft",19807.6666666667,24726.3333333333,19.8924223836935,"RO_Senior_Craft",0,1,0,0,0,1,0
"RO",2018,"Senior","Elementary",16496.6666666667,17157.3333333333,3.85063723966427,"RO_Senior_Elementary",0,1,0,0,0,1,0
"RO",2018,"Senior","Managers",59845.6666666667,60900,1.7312534209086,"RO_Senior_Managers",0,1,1,1,0,1,0
"RO",2018,"Senior","Operators",20221.6666666667,24895.3333333333,18.7732640655544,"RO_Senior_Operators",0,1,0,0,0,1,0
"RO",2018,"Senior","Professionals",45536.6666666667,48109.6666666667,5.34819752094174,"RO_Senior_Professionals",0,1,1,0,0,1,0
"RO",2018,"Senior","Service",18697.6666666667,17047,-9.68303318276921,"RO_Senior_Service",0,1,0,0,0,1,0
"RO",2018,"Senior","Technicians",29586.3333333333,33055.3333333333,10.4945243329367,"RO_Senior_Technicians",0,1,0,0,0,1,0
"RO",2018,"Young","Clerical",22967.3333333333,24864,7.62816387816388,"RO_Young_Clerical",1,0,0,0,0,1,0
"RO",2018,"Young","Craft",19123.6666666667,22875.3333333333,16.4004896103518,"RO_Young_Craft",1,0,0,0,0,1,0
"RO",2018,"Young","Elementary",16719.6666666667,18140.3333333333,7.83153562044063,"RO_Young_Elementary",1,0,0,0,0,1,0
"RO",2018,"Young","Managers",34916,40905.3333333333,14.641937481665,"RO_Young_Managers",1,0,1,1,0,1,0
"RO",2018,"Young","Operators",19343.3333333333,20912.3333333333,7.50274957361685,"RO_Young_Operators",1,0,0,0,0,1,0
"RO",2018,"Young","Professionals",36089,46068.6666666667,21.6625906255879,"RO_Young_Professionals",1,0,1,0,0,1,0
"RO",2018,"Young","Service",18143,18843.6666666667,3.7183138455007,"RO_Young_Service",1,0,0,0,0,1,0
"RO",2018,"Young","Technicians",26381.3333333333,31540.3333333333,16.3568341065937,"RO_Young_Technicians",1,0,0,0,0,1,0
"RO",2022,"Mid Career","Clerical",32317,37590,14.0276669326949,"RO_Mid Career_Clerical",0,0,0,0,0,0,1
"RO",2022,"Mid Career","Craft",27485.6666666667,34223,19.6865655650683,"RO_Mid Career_Craft",0,0,0,0,0,0,1
"RO",2022,"Mid Career","Elementary",23453,25350.3333333333,7.48445122352105,"RO_Mid Career_Elementary",0,0,0,0,0,0,1
"RO",2022,"Mid Career","Managers",78086,84932,8.06056609993878,"RO_Mid Career_Managers",0,0,1,1,0,0,1
"RO",2022,"Mid Career","Operators",28497.6666666667,31660.6666666667,9.9903139542229,"RO_Mid Career_Operators",0,0,0,0,0,0,1
"RO",2022,"Mid Career","Professionals",62663.3333333333,80265.6666666667,21.9300904911606,"RO_Mid Career_Professionals",0,0,1,0,0,0,1
"RO",2022,"Mid Career","Service",26503,26861.6666666667,1.33523608612025,"RO_Mid Career_Service",0,0,0,0,0,0,1
"RO",2022,"Mid Career","Technicians",41916.3333333333,50593,17.1499351030116,"RO_Mid Career_Technicians",0,0,0,0,0,0,1
"RO",2022,"Senior","Agriculture",26172,24588.6666666667,-6.43928096955236,"RO_Senior_Agriculture",0,1,0,0,0,0,1
"RO",2022,"Senior","Clerical",30635.6666666667,35383.3333333333,13.4178049929345,"RO_Senior_Clerical",0,1,0,0,0,0,1
"RO",2022,"Senior","Craft",28427,34219.6666666667,16.9278874721164,"RO_Senior_Craft",0,1,0,0,0,0,1
"RO",2022,"Senior","Elementary",23377,24363.3333333333,4.04843343822684,"RO_Senior_Elementary",0,1,0,0,0,0,1
"RO",2022,"Senior","Managers",74710,78753,5.13377268167562,"RO_Senior_Managers",0,1,1,1,0,0,1
"RO",2022,"Senior","Operators",28316.6666666667,33488.3333333333,15.4431891703578,"RO_Senior_Operators",0,1,0,0,0,0,1
"RO",2022,"Senior","Professionals",61152.6666666667,65684.3333333333,6.89915910947816,"RO_Senior_Professionals",0,1,1,0,0,0,1
"RO",2022,"Senior","Service",26798.3333333333,23791.6666666667,-12.6374781085814,"RO_Senior_Service",0,1,0,0,0,0,1
"RO",2022,"Senior","Technicians",39314.6666666667,44820.6666666667,12.2845116092279,"RO_Senior_Technicians",0,1,0,0,0,0,1
"RO",2022,"Young","Agriculture",20492.3333333333,23762.6666666667,13.762484569633,"RO_Young_Agriculture",1,0,0,0,0,0,1
"RO",2022,"Young","Clerical",31534.3333333333,34436.6666666667,8.42803213628884,"RO_Young_Clerical",1,0,0,0,0,0,1
"RO",2022,"Young","Craft",29693.3333333333,32977.3333333333,9.95835523389804,"RO_Young_Craft",1,0,0,0,0,0,1
"RO",2022,"Young","Elementary",23551.6666666667,24500.3333333333,3.87205616250118,"RO_Young_Elementary",1,0,0,0,0,0,1
"RO",2022,"Young","Managers",47268,51501.6666666667,8.22044594026083,"RO_Young_Managers",1,0,1,1,0,0,1
"RO",2022,"Young","Operators",29146.3333333333,30131,3.26795216443752,"RO_Young_Operators",1,0,0,0,0,0,1
"RO",2022,"Young","Professionals",52103.6666666667,63274.6666666667,17.6547749494268,"RO_Young_Professionals",1,0,1,0,0,0,1
"RO",2022,"Young","Service",25810,25410.6666666667,-1.57151852240528,"RO_Young_Service",1,0,0,0,0,0,1
"RO",2022,"Young","Technicians",38218.6666666667,44926,14.9297363071124,"RO_Young_Technicians",1,0,0,0,0,0,1
"RS",2014,"Young","Clerical",230188,225759,-1.96182654955063,"RS_Young_Clerical",1,0,0,0,1,0,0
"RS",2014,"Young","Craft",149845,207578.333333333,27.8127935638755,"RS_Young_Craft",1,0,0,0,1,0,0
"RS",2014,"Young","Elementary",156390.333333333,213531.666666667,26.7601214495899,"RS_Young_Elementary",1,0,0,0,1,0,0
"RS",2014,"Young","Managers",323280.666666667,389889.333333333,17.0839930646987,"RS_Young_Managers",1,0,1,1,1,0,0
"RS",2014,"Young","Operators",182779.666666667,210596,13.208386357449,"RS_Young_Operators",1,0,0,0,1,0,0
"RS",2014,"Young","Professionals",301716.666666667,390897.333333333,22.814345113636,"RS_Young_Professionals",1,0,1,0,1,0,0
"RS",2014,"Young","Service",161342,173577.666666667,7.04910193899754,"RS_Young_Service",1,0,0,0,1,0,0
"RS",2014,"Young","Technicians",255964.666666667,278125.666666667,7.96798090071992,"RS_Young_Technicians",1,0,0,0,1,0,0
"RS",2018,"Mid Career","Agriculture",275857.666666667,396516.666666667,30.4297423395402,"RS_Mid Career_Agriculture",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Clerical",303208.333333333,323818.666666667,6.36477617102574,"RS_Mid Career_Clerical",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Craft",217418,282354,22.9980804238651,"RS_Mid Career_Craft",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Elementary",191298,230242.666666667,16.914617620829,"RS_Mid Career_Elementary",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Managers",594374.333333333,605493.666666667,1.8364078677399,"RS_Mid Career_Managers",0,0,1,1,0,1,0
"RS",2018,"Mid Career","Operators",312721.666666667,288686,-8.32588579517768,"RS_Mid Career_Operators",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Professionals",394893,520172.666666667,24.0842463848543,"RS_Mid Career_Professionals",0,0,1,0,0,1,0
"RS",2018,"Mid Career","Service",213075.666666667,259707.333333333,17.9554678214708,"RS_Mid Career_Service",0,0,0,0,0,1,0
"RS",2018,"Mid Career","Technicians",338143.666666667,418370,19.1759288030531,"RS_Mid Career_Technicians",0,0,0,0,0,1,0
"RS",2018,"Senior","Clerical",309737,319011.333333333,2.90721123805425,"RS_Senior_Clerical",0,1,0,0,0,1,0
"RS",2018,"Senior","Craft",212519.666666667,304538.333333333,30.2157911155137,"RS_Senior_Craft",0,1,0,0,0,1,0
"RS",2018,"Senior","Elementary",184104,224379,17.9495407324215,"RS_Senior_Elementary",0,1,0,0,0,1,0
"RS",2018,"Senior","Managers",505389.666666667,555391.333333333,9.00296127535299,"RS_Senior_Managers",0,1,1,1,0,1,0
"RS",2018,"Senior","Operators",303558.333333333,297719,-1.96135729776513,"RS_Senior_Operators",0,1,0,0,0,1,0
"RS",2018,"Senior","Professionals",398158.333333333,500779,20.4922064756443,"RS_Senior_Professionals",0,1,1,0,0,1,0
"RS",2018,"Senior","Service",203728.333333333,220436.333333333,7.57951275424953,"RS_Senior_Service",0,1,0,0,0,1,0
"RS",2018,"Senior","Technicians",329939.333333333,496190,33.5054448228837,"RS_Senior_Technicians",0,1,0,0,0,1,0
"RS",2018,"Young","Clerical",265983.666666667,269037.666666667,1.13515703501245,"RS_Young_Clerical",1,0,0,0,0,1,0
"RS",2018,"Young","Craft",213820.666666667,283124.333333333,24.4781739000416,"RS_Young_Craft",1,0,0,0,0,1,0
"RS",2018,"Young","Elementary",196566,223572.333333333,12.0794612332772,"RS_Young_Elementary",1,0,0,0,0,1,0
"RS",2018,"Young","Managers",327354.666666667,443940.666666667,26.2616175434855,"RS_Young_Managers",1,0,1,1,0,1,0
"RS",2018,"Young","Professionals",331448.333333333,459731.333333333,27.9039061944875,"RS_Young_Professionals",1,0,1,0,0,1,0
"RS",2018,"Young","Service",212739.666666667,219044,2.87811276881965,"RS_Young_Service",1,0,0,0,0,1,0
"RS",2018,"Young","Technicians",314659.666666667,369537,14.8502946479874,"RS_Young_Technicians",1,0,0,0,0,1,0
"RS",2022,"Mid Career","Clerical",425624.333333333,458194.333333333,7.10833758310702,"RS_Mid Career_Clerical",0,0,0,0,0,0,1
"RS",2022,"Mid Career","Craft",325526,404419,19.5077382615555,"RS_Mid Career_Craft",0,0,0,0,0,0,1
"RS",2022,"Mid Career","Elementary",269280.666666667,350296,23.1276786869771,"RS_Mid Career_Elementary",0,0,0,0,0,0,1
"RS",2022,"Mid Career","Managers",697721,880051.666666667,20.7181775312434,"RS_Mid Career_Managers",0,0,1,1,0,0,1
"RS",2022,"Mid Career","Operators",328955.333333333,389335,15.5084096386574,"RS_Mid Career_Operators",0,0,0,0,0,0,1
"RS",2022,"Mid Career","Professionals",602669,907667,33.6024114570652,"RS_Mid Career_Professionals",0,0,1,0,0,0,1
"RS",2022,"Mid Career","Service",302012.333333333,349656.666666667,13.6260331563343,"RS_Mid Career_Service",0,0,0,0,0,0,1
"RS",2022,"Mid Career","Technicians",479005.666666667,619032,22.6202091868164,"RS_Mid Career_Technicians",0,0,0,0,0,0,1
"RS",2022,"Senior","Clerical",401389.666666667,434144,7.54457814304318,"RS_Senior_Clerical",0,1,0,0,0,0,1
"RS",2022,"Senior","Craft",314226.666666667,412771,23.8738509569067,"RS_Senior_Craft",0,1,0,0,0,0,1
"RS",2022,"Senior","Elementary",271608,304870.333333333,10.9103214372012,"RS_Senior_Elementary",0,1,0,0,0,0,1
"RS",2022,"Senior","Managers",772086.666666667,777783.333333333,0.732423339833267,"RS_Senior_Managers",0,1,1,1,0,0,1
"RS",2022,"Senior","Operators",309946.666666667,383461.333333333,19.171337570759,"RS_Senior_Operators",0,1,0,0,0,0,1
"RS",2022,"Senior","Professionals",573363.333333333,735660.333333333,22.0614042440782,"RS_Senior_Professionals",0,1,1,0,0,0,1
"RS",2022,"Senior","Service",268187,299913.333333333,10.5785004556872,"RS_Senior_Service",0,1,0,0,0,0,1
"RS",2022,"Senior","Technicians",474912.333333333,552115.666666667,13.9831810604903,"RS_Senior_Technicians",0,1,0,0,0,0,1
"RS",2022,"Young","Clerical",384489.333333333,387569.333333333,0.794696518816418,"RS_Young_Clerical",1,0,0,0,0,0,1
