"country","year","sector","education","earn_F","earn_M","gender_pay_gap","panel_id","medium_edu","high_edu","industry","construction","services","public_sector","year_2014","year_2018","year_2022"
"SE",2018,"Hospitality","High Education",146720.333333333,135180,-8.53701237855699,"SE_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"Hospitality","Low Education",125134.333333333,150653.333333333,16.9388883972033,"SE_Hospitality_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"Hospitality","Medium Education",138130.333333333,156812.333333333,11.9136037344001,"SE_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2018,"IT","High Education",219291.666666667,239537.333333333,8.45198799908711,"SE_IT_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"IT","Low Education",171997,186164.333333333,7.61012223966996,"SE_IT_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"IT","Medium Education",186686.666666667,217907.333333333,14.3274970094321,"SE_IT_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2018,"Manufacturing","High Education",216433.666666667,248507.666666667,12.9066440606125,"SE_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"SE",2018,"Manufacturing","Low Education",138670,157738.333333333,12.0885855266634,"SE_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"SE",2018,"Manufacturing","Medium Education",155391,171680.666666667,9.48835240621154,"SE_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"SE",2018,"Other Services","High Education",169187.666666667,191999.333333333,11.8811176427696,"SE_Other Services_High Education",0,1,0,0,0,0,0,1,0
"SE",2018,"Other Services","Low Education",124317.666666667,139766.666666667,11.0534223706177,"SE_Other Services_Low Education",0,0,0,0,0,0,0,1,0
"SE",2018,"Other Services","Medium Education",141783.666666667,151988.666666667,6.71431641832944,"SE_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"SE",2018,"Professional","High Education",201156,236764.666666667,15.0396877912526,"SE_Professional_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"Professional","Low Education",161911,177701.666666667,8.88605434201519,"SE_Professional_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"Professional","Medium Education",171825,210469.666666667,18.3611573480898,"SE_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2018,"Public Admin","High Education",176848.666666667,193053.333333333,8.39388079287242,"SE_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"SE",2018,"Public Admin","Low Education",140420.666666667,158644.666666667,11.4873070635844,"SE_Public Admin_Low Education",0,0,0,0,0,1,0,1,0
"SE",2018,"Public Admin","Medium Education",145226.666666667,168414.666666667,13.7683970517215,"SE_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"SE",2018,"Real Estate","High Education",205192,237594.333333333,13.637670932107,"SE_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"Real Estate","Low Education",124433.333333333,145282.333333333,14.3506781049313,"SE_Real Estate_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"Real Estate","Medium Education",149857.333333333,167087,10.3117936563986,"SE_Real Estate_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2018,"Trade","High Education",207466.333333333,270315,23.250158765391,"SE_Trade_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"Trade","Low Education",169055,168244.333333333,-0.481838912850947,"SE_Trade_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"Trade","Medium Education",186972,191078.666666667,2.14920207384045,"SE_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2018,"Transport","High Education",189243.666666667,199529,5.15480623535091,"SE_Transport_High Education",0,1,0,0,1,0,0,1,0
"SE",2018,"Transport","Low Education",133273,147441.333333333,9.60947178990967,"SE_Transport_Low Education",0,0,0,0,1,0,0,1,0
"SE",2018,"Transport","Medium Education",143358,153769.666666667,6.77094962378795,"SE_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"SE",2022,"Admin Services","High Education",198278,213763.333333333,7.24414851315317,"SE_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Admin Services","Low Education",136749.333333333,142312,3.90878258099574,"SE_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Admin Services","Medium Education",141464.666666667,157725,10.309293601733,"SE_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Arts","High Education",181330,189842.333333333,4.48389628586528,"SE_Arts_High Education",0,1,0,0,0,0,0,0,1
"SE",2022,"Arts","Low Education",131894.333333333,181464.666666667,27.3167962909217,"SE_Arts_Low Education",0,0,0,0,0,0,0,0,1
"SE",2022,"Arts","Medium Education",163764.333333333,162652.666666667,-0.683460461761065,"SE_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"SE",2022,"Construction","High Education",212059.666666667,196101.333333333,-8.13779950501783,"SE_Construction_High Education",0,1,0,1,0,0,0,0,1
"SE",2022,"Construction","Low Education",150160.666666667,188891,20.5040649545682,"SE_Construction_Low Education",0,0,0,1,0,0,0,0,1
"SE",2022,"Construction","Medium Education",181410.333333333,183378.333333333,1.07319112581457,"SE_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"SE",2022,"Education Sector","High Education",189577.666666667,210229,9.82325622693982,"SE_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"SE",2022,"Education Sector","Low Education",139189.666666667,156630.333333333,11.1349227799639,"SE_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"SE",2022,"Education Sector","Medium Education",145959,157643.333333333,7.41187913644726,"SE_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"SE",2022,"Electricity","High Education",257395.666666667,255621.333333333,-0.694125685910424,"SE_Electricity_High Education",0,1,1,0,0,0,0,0,1
"SE",2022,"Electricity","Low Education",159633.333333333,195389.666666667,18.3000124537463,"SE_Electricity_Low Education",0,0,1,0,0,0,0,0,1
"SE",2022,"Electricity","Medium Education",199191,214823.333333333,7.2768321256226,"SE_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"SE",2022,"Finance","High Education",269452.666666667,376672,28.4649066915867,"SE_Finance_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Finance","Low Education",214700.666666667,220358,2.56733739339317,"SE_Finance_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Finance","Medium Education",203500.666666667,264884,23.173665956922,"SE_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Health","High Education",195828,227489.333333333,13.9177221496099,"SE_Health_High Education",0,1,0,0,0,1,0,0,1
"SE",2022,"Health","Low Education",151580.333333333,156227.666666667,2.97471851976708,"SE_Health_Low Education",0,0,0,0,0,1,0,0,1
"SE",2022,"Health","Medium Education",153082.666666667,161796.333333333,5.38557734106048,"SE_Health_Medium Education",1,0,0,0,0,1,0,0,1
"SE",2022,"Hospitality","High Education",185240.666666667,155943.666666667,-18.7869123679278,"SE_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Hospitality","Low Education",143310,145711,1.64778225391357,"SE_Hospitality_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Hospitality","Medium Education",151345.333333333,147501,-2.60631001371743,"SE_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"IT","High Education",233778,274820,14.9341387089731,"SE_IT_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"IT","Low Education",208440.333333333,241306,13.6199127525493,"SE_IT_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"IT","Medium Education",210404,243170.333333333,13.4746426030588,"SE_IT_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Manufacturing","High Education",232922.666666667,258005,9.72164622132645,"SE_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"SE",2022,"Manufacturing","Low Education",153566.333333333,167253.333333333,8.1833944515306,"SE_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"SE",2022,"Manufacturing","Medium Education",164359.333333333,182431.333333333,9.90619301508877,"SE_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"SE",2022,"Mining","High Education",247636.666666667,288795,14.2517472024562,"SE_Mining_High Education",0,1,1,0,0,0,0,0,1
"SE",2022,"Mining","Low Education",199538,200164.666666667,0.313075567782535,"SE_Mining_Low Education",0,0,1,0,0,0,0,0,1
"SE",2022,"Mining","Medium Education",198566.666666667,222985.666666667,10.9509280865586,"SE_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"SE",2022,"Other Services","High Education",187425.333333333,210439.333333333,10.9361684602688,"SE_Other Services_High Education",0,1,0,0,0,0,0,0,1
"SE",2022,"Other Services","Low Education",136798.333333333,139502.333333333,1.93831883337674,"SE_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"SE",2022,"Other Services","Medium Education",153633.333333333,173753.333333333,11.5796339638568,"SE_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"SE",2022,"Professional","High Education",228949.666666667,264675.333333333,13.497920722999,"SE_Professional_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Professional","Low Education",174800.333333333,175491.666666667,0.39394083289807,"SE_Professional_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Professional","Medium Education",194464,237307.333333333,18.0539441118549,"SE_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Public Admin","High Education",197416.333333333,212381,7.04614191790541,"SE_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"SE",2022,"Public Admin","Low Education",150465,180061,16.4366520234809,"SE_Public Admin_Low Education",0,0,0,0,0,1,0,0,1
"SE",2022,"Public Admin","Medium Education",160177.333333333,181430,11.7139760054383,"SE_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"SE",2022,"Real Estate","High Education",213496,266581.333333333,19.9133722791293,"SE_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Real Estate","Low Education",148920.666666667,153829,3.19077243779349,"SE_Real Estate_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Real Estate","Medium Education",165214,182871,9.65544017367434,"SE_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Trade","High Education",254099.333333333,251305,-1.11192906362122,"SE_Trade_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Trade","Low Education",183893.333333333,181050.666666667,-1.57009455916574,"SE_Trade_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Trade","Medium Education",185614.333333333,201716.333333333,7.98249687267103,"SE_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Transport","High Education",203835.333333333,191440.666666667,-6.47441679058087,"SE_Transport_High Education",0,1,0,0,1,0,0,0,1
"SE",2022,"Transport","Low Education",158892.666666667,157542.666666667,-0.85691072048207,"SE_Transport_Low Education",0,0,0,0,1,0,0,0,1
"SE",2022,"Transport","Medium Education",155582,163151.333333333,4.63945539315238,"SE_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"SE",2022,"Water","High Education",210105.666666667,241600.666666667,13.0359739625443,"SE_Water_High Education",0,1,1,0,0,0,0,0,1
"SE",2022,"Water","Low Education",148823.333333333,174097,14.5170029734382,"SE_Water_Low Education",0,0,1,0,0,0,0,0,1
"SE",2022,"Water","Medium Education",171432.333333333,177444.666666667,3.38828630145738,"SE_Water_Medium Education",1,0,1,0,0,0,0,0,1
"SI",2014,"Admin Services","Low Education",13253.6666666667,15628.1666666667,15.1937207392635,"SI_Admin Services_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"Admin Services","Medium Education",15696.3333333333,16824.3333333333,6.70457472311928,"SI_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Arts","Medium Education",20089.6666666667,24814.6666666667,19.0411584546773,"SI_Arts_Medium Education",1,0,0,0,0,0,1,0,0
"SI",2014,"Construction","Low Education",15066.3333333333,16340.1666666667,7.79571811793025,"SI_Construction_Low Education",0,0,0,1,0,0,1,0,0
"SI",2014,"Construction","Medium Education",19735.3333333333,18291.8333333333,-7.89149984965968,"SI_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"SI",2014,"Education Sector","Medium Education",16728.1666666667,16154.3333333333,-3.55219445762747,"SI_Education Sector_Medium Education",1,0,0,0,0,1,1,0,0
"SI",2014,"Electricity","Medium Education",25734.5,27977.1666666667,8.01606071617927,"SI_Electricity_Medium Education",1,0,1,0,0,0,1,0,0
"SI",2014,"Finance","Medium Education",23210,29183.1666666667,20.4678496165027,"SI_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Health","Low Education",13945.6666666667,13798.3333333333,-1.06776180698151,"SI_Health_Low Education",0,0,0,0,0,1,1,0,0
"SI",2014,"Health","Medium Education",18437.8333333333,19120.5,3.57033899043784,"SI_Health_Medium Education",1,0,0,0,0,1,1,0,0
"SI",2014,"Hospitality","Low Education",14113,15578.1666666667,9.40525735805454,"SI_Hospitality_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"Hospitality","Medium Education",15646.3333333333,16606.1666666667,5.77998133223602,"SI_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"IT","Low Education",19518.3333333333,30441.3333333333,35.8821339406947,"SI_IT_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"IT","Medium Education",24501.5,29966.6666666667,18.2374860956619,"SI_IT_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Manufacturing","Low Education",15076.5,18245.5,17.3686662464717,"SI_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"SI",2014,"Manufacturing","Medium Education",17718.1666666667,21440.5,17.3612244739317,"SI_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"SI",2014,"Mining","Medium Education",25174.1666666667,29103.5,13.5012398279703,"SI_Mining_Medium Education",1,0,1,0,0,0,1,0,0
"SI",2014,"Other Services","Medium Education",16386.8333333333,22784.6666666667,28.0795564268368,"SI_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"SI",2014,"Professional","Low Education",19806.3333333333,16662.6666666667,-18.866527966712,"SI_Professional_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"Professional","Medium Education",23618.1666666667,21190.1666666667,-11.4581448942513,"SI_Professional_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Public Admin","Low Education",12533.3333333333,12134.6666666667,-3.28535325788376,"SI_Public Admin_Low Education",0,0,0,0,0,1,1,0,0
"SI",2014,"Public Admin","Medium Education",16786.8333333333,21326.1666666667,21.2852755222458,"SI_Public Admin_Medium Education",1,0,0,0,0,1,1,0,0
"SI",2014,"Real Estate","Medium Education",24905,20921,-19.0430667750108,"SI_Real Estate_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Trade","Low Education",16325.5,17688.6666666667,7.70644103569141,"SI_Trade_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"Trade","Medium Education",17706.8333333333,21184.5,16.4160903805455,"SI_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Transport","Low Education",15513.3333333333,17564.3333333333,11.6770728559771,"SI_Transport_Low Education",0,0,0,0,1,0,1,0,0
"SI",2014,"Transport","Medium Education",22330.5,19951.3333333333,-11.9248504694757,"SI_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"SI",2014,"Water","Low Education",16175,17303,6.51910073397677,"SI_Water_Low Education",0,0,1,0,0,0,1,0,0
"SI",2014,"Water","Medium Education",19706.1666666667,19844.5,0.697086514315463,"SI_Water_Medium Education",1,0,1,0,0,0,1,0,0
"SI",2018,"Admin Services","High Education",24039.5,29546.1666666667,18.6374995064222,"SI_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Admin Services","Low Education",14058.6666666667,17613.1666666667,20.180925254781,"SI_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"Admin Services","Medium Education",17186.3333333333,19828.8333333333,13.3265530834727,"SI_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Arts","High Education",28161,31829.3333333333,11.5250083780161,"SI_Arts_High Education",0,1,0,0,0,0,0,1,0
"SI",2018,"Arts","Low Education",15444.3333333333,15285.5,-1.03911114018733,"SI_Arts_Low Education",0,0,0,0,0,0,0,1,0
"SI",2018,"Arts","Medium Education",20289.1666666667,23036.5,11.9260014903884,"SI_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"SI",2018,"Construction","High Education",27802.3333333333,32907.1666666667,15.5128315513844,"SI_Construction_High Education",0,1,0,1,0,0,0,1,0
"SI",2018,"Construction","Low Education",14592.6666666667,18582.5,21.4709179783847,"SI_Construction_Low Education",0,0,0,1,0,0,0,1,0
"SI",2018,"Construction","Medium Education",21998.1666666667,19983,-10.0844050776493,"SI_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"SI",2018,"Education Sector","High Education",27890.8333333333,33325.6666666667,16.3082508977065,"SI_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"SI",2018,"Education Sector","Low Education",13642.3333333333,15246,10.5186059731514,"SI_Education Sector_Low Education",0,0,0,0,0,1,0,1,0
"SI",2018,"Education Sector","Medium Education",16955,17001.6666666667,0.274482893833945,"SI_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"SI",2018,"Electricity","High Education",39919.1666666667,46742.3333333333,14.597402782631,"SI_Electricity_High Education",0,1,1,0,0,0,0,1,0
"SI",2018,"Electricity","Medium Education",28314.3333333333,29375.6666666667,3.61296764896117,"SI_Electricity_Medium Education",1,0,1,0,0,0,0,1,0
"SI",2018,"Finance","High Education",36439,47948.1666666667,24.0033508406647,"SI_Finance_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Finance","Medium Education",24901.6666666667,32284.5,22.8680429721177,"SI_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Health","High Education",32468.6666666667,43266.6666666667,24.9568567026194,"SI_Health_High Education",0,1,0,0,0,1,0,1,0
"SI",2018,"Health","Low Education",15576.6666666667,15285,-1.90818885617708,"SI_Health_Low Education",0,0,0,0,0,1,0,1,0
"SI",2018,"Health","Medium Education",19737.8333333333,20241.8333333333,2.48989304328495,"SI_Health_Medium Education",1,0,0,0,0,1,0,1,0
"SI",2018,"Hospitality","High Education",23634.5,28942.6666666667,18.3402819367024,"SI_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Hospitality","Low Education",16155.3333333333,16401.1666666667,1.49887711240054,"SI_Hospitality_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"Hospitality","Medium Education",17269.1666666667,18752.8333333333,7.91169334411688,"SI_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"IT","High Education",33231.1666666667,40530.6666666667,18.0098197249819,"SI_IT_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"IT","Low Education",19215.6666666667,28343,32.2031306965859,"SI_IT_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"IT","Medium Education",23867.3333333333,31265.5,23.6623967845282,"SI_IT_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Manufacturing","High Education",33148.3333333333,39044,15.1000580541611,"SI_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"SI",2018,"Manufacturing","Low Education",16326.1666666667,20411.5,20.0148609035756,"SI_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"SI",2018,"Manufacturing","Medium Education",18463.5,23190.3333333333,20.3827744318753,"SI_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"SI",2018,"Mining","High Education",33942.3333333333,43004.6666666667,21.0729068163145,"SI_Mining_High Education",0,1,1,0,0,0,0,1,0
"SI",2018,"Mining","Medium Education",24427.6666666667,30121,18.9015415601518,"SI_Mining_Medium Education",1,0,1,0,0,0,0,1,0
"SI",2018,"Other Services","High Education",27798.6666666667,29846,6.85965735218566,"SI_Other Services_High Education",0,1,0,0,0,0,0,1,0
"SI",2018,"Other Services","Low Education",16414.8333333333,22548.1666666667,27.2010289084848,"SI_Other Services_Low Education",0,0,0,0,0,0,0,1,0
"SI",2018,"Other Services","Medium Education",17211,18849.5,8.69253826361442,"SI_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"SI",2018,"Professional","High Education",33569.1666666667,39407.3333333333,14.8149244641437,"SI_Professional_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Professional","Low Education",14755.6666666667,18718.5,21.1706778498989,"SI_Professional_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"Professional","Medium Education",22932.1666666667,24018.3333333333,4.52223995558947,"SI_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Public Admin","High Education",29852.3333333333,34336.6666666667,13.0598970973692,"SI_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"SI",2018,"Public Admin","Low Education",14183.5,14487.6666666667,2.09948691990888,"SI_Public Admin_Low Education",0,0,0,0,0,1,0,1,0
"SI",2018,"Public Admin","Medium Education",19267.1666666667,25763.3333333333,25.2147755207659,"SI_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"SI",2018,"Real Estate","High Education",28512.1666666667,35619.3333333333,19.9531153493421,"SI_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Real Estate","Medium Education",23313,28116.3333333333,17.0837828545685,"SI_Real Estate_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Trade","High Education",29758.6666666667,44328.6666666667,32.8681214563939,"SI_Trade_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Trade","Low Education",16443,20738.8333333333,20.7139585158278,"SI_Trade_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"Trade","Medium Education",18698,23838.5,21.5638567862911,"SI_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Transport","High Education",30646,42402.3333333333,27.725675473834,"SI_Transport_High Education",0,1,0,0,1,0,0,1,0
"SI",2018,"Transport","Low Education",17877.3333333333,17889.6666666667,0.0689411019396808,"SI_Transport_Low Education",0,0,0,0,1,0,0,1,0
"SI",2018,"Transport","Medium Education",23866.3333333333,21061.1666666667,-13.3191418645691,"SI_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"SI",2018,"Water","High Education",32922.3333333333,36549.3333333333,9.92357361739384,"SI_Water_High Education",0,1,1,0,0,0,0,1,0
"SI",2018,"Water","Low Education",16752.8333333333,18872.6666666667,11.232293616871,"SI_Water_Low Education",0,0,1,0,0,0,0,1,0
"SI",2018,"Water","Medium Education",20603,21195,2.7931115829205,"SI_Water_Medium Education",1,0,1,0,0,0,0,1,0
"SI",2022,"Admin Services","High Education",29366.5,35393,17.0273782951431,"SI_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"SI",2022,"Admin Services","Low Education",17961.6666666667,21521.5,16.5408235175677,"SI_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"SI",2022,"Admin Services","Medium Education",20919.8333333333,23888.6666666667,12.4277900259537,"SI_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"SI",2022,"Arts","High Education",32555,35760.6666666667,8.96422512630263,"SI_Arts_High Education",0,1,0,0,0,0,0,0,1
"SI",2022,"Arts","Low Education",20125.6666666667,23480.6666666667,14.2883506998666,"SI_Arts_Low Education",0,0,0,0,0,0,0,0,1
"SI",2022,"Arts","Medium Education",23785.6666666667,28630,16.9204796833159,"SI_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"SI",2022,"Construction","High Education",32717.1666666667,42141.5,22.363545040716,"SI_Construction_High Education",0,1,0,1,0,0,0,0,1
"SI",2022,"Construction","Low Education",20005.5,22974.1666666667,12.9217599477674,"SI_Construction_Low Education",0,0,0,1,0,0,0,0,1
"SI",2022,"Construction","Medium Education",25618.8333333333,25508.5,-0.432535560042073,"SI_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"SI",2022,"Education Sector","High Education",33706,39315,14.266819280173,"SI_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"SI",2022,"Education Sector","Low Education",18176.3333333333,19947.6666666667,8.8799024113096,"SI_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"SI",2022,"Education Sector","Medium Education",19875.1666666667,21174.6666666667,6.13705056356653,"SI_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"SI",2022,"Electricity","High Education",42750.6666666667,52756,18.965299365633,"SI_Electricity_High Education",0,1,1,0,0,0,0,0,1
"SI",2022,"Electricity","Medium Education",35491.6666666667,33716.6666666667,-5.26445872466634,"SI_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"SI",2022,"Finance","High Education",45106.1666666667,58566,22.9823333219502,"SI_Finance_High Education",0,1,0,0,1,0,0,0,1
"SI",2022,"Finance","Medium Education",31317.8333333333,37735.1666666667,17.0062408628556,"SI_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"SI",2022,"Health","High Education",39317,49976.8333333333,21.3295493578691,"SI_Health_High Education",0,1,0,0,0,1,0,0,1
"SI",2022,"Health","Low Education",21059.3333333333,22278.6666666667,5.4730983302412,"SI_Health_Low Education",0,0,0,0,0,1,0,0,1
"SI",2022,"Health","Medium Education",25313.8333333333,27401.6666666667,7.61936621859985,"SI_Health_Medium Education",1,0,0,0,0,1,0,0,1
"SI",2022,"Hospitality","High Education",28382,29482.1666666667,3.73163437784424,"SI_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"SI",2022,"Hospitality","Low Education",21023.3333333333,20928.8333333333,-0.451530185629076,"SI_Hospitality_Low Education",0,0,0,0,1,0,0,0,1
"SI",2022,"Hospitality","Medium Education",21965.1666666667,24856.6666666667,11.632694112914,"SI_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"SI",2022,"IT","High Education",39383.8333333333,51788.1666666667,23.9520611207837,"SI_IT_High Education",0,1,0,0,1,0,0,0,1
"SI",2022,"IT","Low Education",21721,30383.1666666667,28.5097559503892,"SI_IT_Low Education",0,0,0,0,1,0,0,0,1
"SI",2022,"IT","Medium Education",31699,37279.5,14.9693531297362,"SI_IT_Medium Education",1,0,0,0,1,0,0,0,1
"SI",2022,"Manufacturing","High Education",40535.8333333333,46967.8333333333,13.694478845451,"SI_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"SI",2022,"Manufacturing","Low Education",21464,25580.6666666667,16.0928826457481,"SI_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"SI",2022,"Manufacturing","Medium Education",23918.3333333333,28501.5,16.0804402107491,"SI_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"SI",2022,"Mining","High Education",37705,51439.6666666667,26.7005359029024,"SI_Mining_High Education",0,1,1,0,0,0,0,0,1
"SI",2022,"Mining","Medium Education",29097.6666666667,35001.5,16.8673723507088,"SI_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"SI",2022,"Other Services","High Education",32663.5,36596.1666666667,10.746116396526,"SI_Other Services_High Education",0,1,0,0,0,0,0,0,1
"SI",2022,"Other Services","Low Education",21080.3333333333,22754.3333333333,7.35684045529789,"SI_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"SI",2022,"Other Services","Medium Education",22819.5,25423.1666666667,10.2413153357502,"SI_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"SI",2022,"Professional","High Education",39898,45015,11.3673220037765,"SI_Professional_High Education",0,1,0,0,1,0,0,0,1
"SI",2022,"Professional","Low Education",20579.3333333333,23929.5,14.0001532278847,"SI_Professional_Low Education",0,0,0,0,1,0,0,0,1
"SI",2022,"Professional","Medium Education",29102.6666666667,31410.1666666667,7.34634752017659,"SI_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"SI",2022,"Public Admin","High Education",35783,41141.5,13.0245615740797,"SI_Public Admin_High Education",0,1,0,0,0,1,0,0,1
