"country","year","sector","occupation","earn_F","earn_M","gender_pay_gap","panel_id","industry","construction","services","public_sector","high_skill","managerial","year_2014","year_2018","year_2022"
"NO",2018,"Other Services","Service",116991.333333333,130635.333333333,10.4443412450945,"NO_Other Services_Service",0,0,0,0,0,0,0,1,0
"NO",2018,"Other Services","Technicians",145598.333333333,150287,3.11980854409673,"NO_Other Services_Technicians",0,0,0,0,0,0,0,1,0
"NO",2018,"Professional","Agriculture",133829,163905.5,18.3499028403562,"NO_Professional_Agriculture",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Clerical",151289.333333333,161471.333333333,6.30576325209428,"NO_Professional_Clerical",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Craft",145463.5,170567.166666667,14.7177602567122,"NO_Professional_Craft",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Elementary",118413.833333333,133764.333333333,11.4757795426285,"NO_Professional_Elementary",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Managers",256273.5,304384.166666667,15.805903176085,"NO_Professional_Managers",0,0,1,0,1,1,0,1,0
"NO",2018,"Professional","Operators",140524.166666667,188546.166666667,25.469624150407,"NO_Professional_Operators",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Professionals",203725.666666667,243462.166666667,16.321427080046,"NO_Professional_Professionals",0,0,1,0,1,0,0,1,0
"NO",2018,"Professional","Service",128926.666666667,137466.5,6.21230142131599,"NO_Professional_Service",0,0,1,0,0,0,0,1,0
"NO",2018,"Professional","Technicians",169579.666666667,212602.333333333,20.2362156577146,"NO_Professional_Technicians",0,0,1,0,0,0,0,1,0
"NO",2018,"Public Admin","Agriculture",136919.5,139796.333333333,2.05787467005573,"NO_Public Admin_Agriculture",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Clerical",135940.166666667,138115.166666667,1.57477274400229,"NO_Public Admin_Clerical",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Craft",124778.666666667,139037.333333333,10.2552791576363,"NO_Public Admin_Craft",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Elementary",119237.333333333,120351.333333333,0.925623313964116,"NO_Public Admin_Elementary",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Managers",237328.5,253548.666666667,6.39725969767803,"NO_Public Admin_Managers",0,0,0,1,1,1,0,1,0
"NO",2018,"Public Admin","Operators",124695,161287.5,22.6877470355731,"NO_Public Admin_Operators",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Professionals",172039.666666667,191920,10.3586563846047,"NO_Public Admin_Professionals",0,0,0,1,1,0,0,1,0
"NO",2018,"Public Admin","Service",123539,184767.666666667,33.1381933707738,"NO_Public Admin_Service",0,0,0,1,0,0,0,1,0
"NO",2018,"Public Admin","Technicians",151970.5,178898.166666667,15.0519522745249,"NO_Public Admin_Technicians",0,0,0,1,0,0,0,1,0
"NO",2018,"Real Estate","Agriculture",132561.5,122083.5,-8.58265039911208,"NO_Real Estate_Agriculture",0,0,1,0,0,0,0,1,0
"NO",2018,"Real Estate","Clerical",151155.833333333,166325.5,9.1204696012738,"NO_Real Estate_Clerical",0,0,1,0,0,0,0,1,0
"NO",2018,"Real Estate","Elementary",111215.666666667,123722.166666667,10.1085361960198,"NO_Real Estate_Elementary",0,0,1,0,0,0,0,1,0
"NO",2018,"Real Estate","Managers",254611.833333333,302385,15.7987885201537,"NO_Real Estate_Managers",0,0,1,0,1,1,0,1,0
"NO",2018,"Real Estate","Professionals",195666.166666667,259739.5,24.6683054881269,"NO_Real Estate_Professionals",0,0,1,0,1,0,0,1,0
"NO",2018,"Real Estate","Service",123972.166666667,145097.833333333,14.5596017399755,"NO_Real Estate_Service",0,0,1,0,0,0,0,1,0
"NO",2018,"Real Estate","Technicians",185086,237338.5,22.0160235275777,"NO_Real Estate_Technicians",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Agriculture",134135.5,142730.333333333,6.02172862110601,"NO_Trade_Agriculture",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Clerical",144028,148645.333333333,3.1062753399591,"NO_Trade_Clerical",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Craft",119988.333333333,142060.333333333,15.5370605446981,"NO_Trade_Craft",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Elementary",108079.666666667,122227.5,11.5750001704472,"NO_Trade_Elementary",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Managers",173071.666666667,232131.166666667,25.4422966325791,"NO_Trade_Managers",0,0,1,0,1,1,0,1,0
"NO",2018,"Trade","Operators",119576.333333333,146481.5,18.3676209396181,"NO_Trade_Operators",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Professionals",197351.333333333,219904.166666667,10.2557553479736,"NO_Trade_Professionals",0,0,1,0,1,0,0,1,0
"NO",2018,"Trade","Service",115137.166666667,121745,5.42760140731311,"NO_Trade_Service",0,0,1,0,0,0,0,1,0
"NO",2018,"Trade","Technicians",162341.333333333,183628,11.592277140015,"NO_Trade_Technicians",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Clerical",141971,152579,6.95246396948466,"NO_Transport_Clerical",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Craft",155937,187520,16.8424701365188,"NO_Transport_Craft",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Elementary",126438.666666667,142713.833333333,11.4040568363497,"NO_Transport_Elementary",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Managers",257708.333333333,287809.166666667,10.4586082792128,"NO_Transport_Managers",0,0,1,0,1,1,0,1,0
"NO",2018,"Transport","Operators",138610.166666667,143731.166666667,3.56290157435119,"NO_Transport_Operators",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Professionals",196839.666666667,235708.166666667,16.4900947428635,"NO_Transport_Professionals",0,0,1,0,1,0,0,1,0
"NO",2018,"Transport","Service",143139,167484.166666667,14.5358018917211,"NO_Transport_Service",0,0,1,0,0,0,0,1,0
"NO",2018,"Transport","Technicians",180397.166666667,248046.5,27.2728433311227,"NO_Transport_Technicians",0,0,1,0,0,0,0,1,0
"NO",2018,"Water","Clerical",139658.166666667,152969,8.7016541477903,"NO_Water_Clerical",1,0,0,0,0,0,0,1,0
"NO",2018,"Water","Elementary",124853,142010.666666667,12.0819562849739,"NO_Water_Elementary",1,0,0,0,0,0,0,1,0
"NO",2018,"Water","Technicians",172748.833333333,182951.5,5.57670566607362,"NO_Water_Technicians",1,0,0,0,0,0,0,1,0
"NO",2022,"Admin Services","Agriculture",180596.333333333,199337.5,9.40172655253863,"NO_Admin Services_Agriculture",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Clerical",202382,213117.166666667,5.03721348898064,"NO_Admin Services_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Craft",195094.666666667,211015.666666667,7.54493742170802,"NO_Admin Services_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Elementary",167774.166666667,182889.166666667,8.26456824944069,"NO_Admin Services_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Managers",339066.833333333,382719.333333333,11.4058779366603,"NO_Admin Services_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Admin Services","Operators",193027.333333333,227747.666666667,15.2450884970647,"NO_Admin Services_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Professionals",296031.166666667,314245.333333333,5.79616138558408,"NO_Admin Services_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Admin Services","Service",171652.666666667,191274.833333333,10.2586243703432,"NO_Admin Services_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Admin Services","Technicians",246870.5,286528,13.8407066674112,"NO_Admin Services_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Arts","Agriculture",163311,192829.833333333,15.3082294492813,"NO_Arts_Agriculture",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Clerical",170535.333333333,171055.666666667,0.304189474381657,"NO_Arts_Clerical",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Craft",185196,188763.5,1.88993105128905,"NO_Arts_Craft",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Elementary",151986.333333333,163775,7.19808680608558,"NO_Arts_Elementary",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Managers",270913,300100.666666667,9.72595862277325,"NO_Arts_Managers",0,0,0,0,1,1,0,0,1
"NO",2022,"Arts","Operators",174127.166666667,195412.166666667,10.89236170044,"NO_Arts_Operators",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Professionals",230109.833333333,247800,7.1388888888889,"NO_Arts_Professionals",0,0,0,0,1,0,0,0,1
"NO",2022,"Arts","Service",162566.5,176737.166666667,8.01793246657231,"NO_Arts_Service",0,0,0,0,0,0,0,0,1
"NO",2022,"Arts","Technicians",184144.666666667,217218.166666667,15.2259364433147,"NO_Arts_Technicians",0,0,0,0,0,0,0,0,1
"NO",2022,"Construction","Agriculture",184363,208788.666666667,11.6987512093568,"NO_Construction_Agriculture",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Clerical",223094.166666667,235150,5.12686937415833,"NO_Construction_Clerical",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Craft",189855.5,220416,13.864919062137,"NO_Construction_Craft",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Elementary",165930.833333333,205978,19.4424485462849,"NO_Construction_Elementary",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Managers",370663.666666667,380166.166666667,2.49956488325061,"NO_Construction_Managers",0,1,0,0,1,1,0,0,1
"NO",2022,"Construction","Operators",200511.166666667,232832.333333333,13.881734638803,"NO_Construction_Operators",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Professionals",306970.5,345660.833333333,11.1931493540151,"NO_Construction_Professionals",0,1,0,0,1,0,0,0,1
"NO",2022,"Construction","Service",191492,214373.166666667,10.6735217949386,"NO_Construction_Service",0,1,0,0,0,0,0,0,1
"NO",2022,"Construction","Technicians",272275.666666667,300265.333333333,9.32164441227535,"NO_Construction_Technicians",0,1,0,0,0,0,0,0,1
"NO",2022,"Education Sector","Agriculture",143929,187389.333333333,23.1925331929245,"NO_Education Sector_Agriculture",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Clerical",195976.166666667,193033.833333333,-1.52425783735668,"NO_Education Sector_Clerical",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Craft",169764,159364.666666667,-6.5254949863416,"NO_Education Sector_Craft",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Elementary",168471.166666667,168533.666666667,0.0370845785510709,"NO_Education Sector_Elementary",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Managers",312668.5,327838.5,4.62727837029513,"NO_Education Sector_Managers",0,0,0,1,1,1,0,0,1
"NO",2022,"Education Sector","Operators",179709.333333333,187419,4.11359929711859,"NO_Education Sector_Operators",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Professionals",237701.666666667,251304.5,5.41288887916186,"NO_Education Sector_Professionals",0,0,0,1,1,0,0,0,1
"NO",2022,"Education Sector","Service",171604.333333333,182156,5.79265391569132,"NO_Education Sector_Service",0,0,0,1,0,0,0,0,1
"NO",2022,"Education Sector","Technicians",212003.166666667,226354.5,6.34020235221006,"NO_Education Sector_Technicians",0,0,0,1,0,0,0,0,1
"NO",2022,"Electricity","Clerical",236128,248288.333333333,4.89766602001704,"NO_Electricity_Clerical",1,0,0,0,0,0,0,0,1
"NO",2022,"Electricity","Craft",236576,266310.333333333,11.1652946249426,"NO_Electricity_Craft",1,0,0,0,0,0,0,0,1
"NO",2022,"Electricity","Managers",506626.666666667,525905.666666667,3.66586656542333,"NO_Electricity_Managers",1,0,0,0,1,1,0,0,1
"NO",2022,"Electricity","Professionals",359482.666666667,402020,10.5808997893969,"NO_Electricity_Professionals",1,0,0,0,1,0,0,0,1
"NO",2022,"Electricity","Service",225982.5,295278.833333333,23.4681004903275,"NO_Electricity_Service",1,0,0,0,0,0,0,0,1
"NO",2022,"Electricity","Technicians",298411.166666667,331441.5,9.96566010391979,"NO_Electricity_Technicians",1,0,0,0,0,0,0,0,1
"NO",2022,"Finance","Managers",495641,605218.166666667,18.1053994578814,"NO_Finance_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Finance","Professionals",330511.166666667,395059.166666667,16.3388184470259,"NO_Finance_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Finance","Technicians",280198.5,386531.333333333,27.5094990143102,"NO_Finance_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Health","Agriculture",173921.666666667,175876.833333333,1.11166810864798,"NO_Health_Agriculture",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Clerical",190566.833333333,185155.333333333,-2.92268113619916,"NO_Health_Clerical",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Craft",184813.333333333,202641,8.79766022999624,"NO_Health_Craft",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Elementary",176920,167835.166666667,-5.41294980888986,"NO_Health_Elementary",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Managers",300276.333333333,356218.5,15.7044529317446,"NO_Health_Managers",0,0,0,1,1,1,0,0,1
"NO",2022,"Health","Operators",165343,164045.5,-0.790939099213328,"NO_Health_Operators",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Professionals",258504.666666667,325048.333333333,20.4719298155659,"NO_Health_Professionals",0,0,0,1,1,0,0,0,1
"NO",2022,"Health","Service",204645.666666667,211261.666666667,3.13166136781401,"NO_Health_Service",0,0,0,1,0,0,0,0,1
"NO",2022,"Health","Technicians",220400.666666667,247128.666666667,10.8154186887802,"NO_Health_Technicians",0,0,0,1,0,0,0,0,1
"NO",2022,"Hospitality","Clerical",166036,170115.833333333,2.39826784690822,"NO_Hospitality_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Hospitality","Craft",168060.666666667,193500.333333333,13.1470919085411,"NO_Hospitality_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"Hospitality","Elementary",156652.5,155511.166666667,-0.73392371608899,"NO_Hospitality_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Hospitality","Managers",233066.166666667,253455.333333333,8.04448121036447,"NO_Hospitality_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Hospitality","Operators",172316.5,178026,3.20711581454394,"NO_Hospitality_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"Hospitality","Professionals",261158.166666667,272302,4.09245372172563,"NO_Hospitality_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Hospitality","Service",151934.166666667,164831.333333333,7.82446298640632,"NO_Hospitality_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Hospitality","Technicians",196730.833333333,217304.5,9.46766710614216,"NO_Hospitality_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Clerical",229106.833333333,241036.5,4.94931957054914,"NO_IT_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Craft",233912.5,223819.5,-4.50943729210368,"NO_IT_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Elementary",143814.833333333,155387.666666667,7.44771678575948,"NO_IT_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Managers",423336.5,483295.333333333,12.4062512500983,"NO_IT_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"IT","Operators",242393.666666667,241017,-0.571190690559872,"NO_IT_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Professionals",302960.333333333,343236.666666667,11.7342746987016,"NO_IT_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"IT","Service",221861.833333333,249928.5,11.2298784118925,"NO_IT_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"IT","Technicians",289034.333333333,323669.5,10.7007817130334,"NO_IT_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Manufacturing","Agriculture",201319.166666667,232655.166666667,13.4688605668905,"NO_Manufacturing_Agriculture",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Clerical",227063.5,232508.5,2.34184986785429,"NO_Manufacturing_Clerical",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Craft",193035.333333333,231259.666666667,16.5287505098886,"NO_Manufacturing_Craft",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Elementary",180574.333333333,225309,19.8548068060604,"NO_Manufacturing_Elementary",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Managers",387052.5,428138.833333333,9.5964977092711,"NO_Manufacturing_Managers",1,0,0,0,1,1,0,0,1
"NO",2022,"Manufacturing","Operators",200643.5,224787.666666667,10.7408769460958,"NO_Manufacturing_Operators",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Professionals",310498.166666667,353536.166666667,12.173577715057,"NO_Manufacturing_Professionals",1,0,0,0,1,0,0,0,1
"NO",2022,"Manufacturing","Service",169693.5,235407.666666667,27.9150494956975,"NO_Manufacturing_Service",1,0,0,0,0,0,0,0,1
"NO",2022,"Manufacturing","Technicians",273649.166666667,316568.166666667,13.5575855437139,"NO_Manufacturing_Technicians",1,0,0,0,0,0,0,0,1
"NO",2022,"Mining","Managers",610213,636958.166666667,4.198889042687,"NO_Mining_Managers",1,0,0,0,1,1,0,0,1
"NO",2022,"Mining","Operators",366804.666666667,373541.333333333,1.8034595011351,"NO_Mining_Operators",1,0,0,0,0,0,0,0,1
"NO",2022,"Mining","Professionals",434038.833333333,502685.166666667,13.6559297718154,"NO_Mining_Professionals",1,0,0,0,1,0,0,0,1
"NO",2022,"Mining","Technicians",358608.5,411161.5,12.7815955530856,"NO_Mining_Technicians",1,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Agriculture",177809.166666667,183969.5,3.3485623069766,"NO_Other Services_Agriculture",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Clerical",204359.666666667,204068.166666667,-0.142844425351333,"NO_Other Services_Clerical",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Craft",175263,196908.333333333,10.9925938465445,"NO_Other Services_Craft",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Elementary",140506,165914.333333333,15.3141279736732,"NO_Other Services_Elementary",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Managers",297457.166666667,345338.666666667,13.8650850952109,"NO_Other Services_Managers",0,0,0,0,1,1,0,0,1
"NO",2022,"Other Services","Operators",171208.333333333,182404.833333333,6.13826936237984,"NO_Other Services_Operators",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Professionals",264185.5,274834,3.87452061971954,"NO_Other Services_Professionals",0,0,0,0,1,0,0,0,1
"NO",2022,"Other Services","Service",182441,191332.833333333,4.64731179611096,"NO_Other Services_Service",0,0,0,0,0,0,0,0,1
"NO",2022,"Other Services","Technicians",213347.166666667,219632.833333333,2.86189754567659,"NO_Other Services_Technicians",0,0,0,0,0,0,0,0,1
"NO",2022,"Professional","Agriculture",170978.666666667,227503.666666667,24.8457534017767,"NO_Professional_Agriculture",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Clerical",237315.333333333,251308.5,5.56812311030733,"NO_Professional_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Craft",210753.666666667,248778.166666667,15.2845004485254,"NO_Professional_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Elementary",164513.833333333,185141.333333333,11.1414883044305,"NO_Professional_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Managers",394230.666666667,456993.666666667,13.7338883616914,"NO_Professional_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Professional","Operators",210313,253096,16.9038625659829,"NO_Professional_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Professionals",310310.166666667,366335.666666667,15.2934876665936,"NO_Professional_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Professional","Service",182322.5,227276.5,19.7794316614344,"NO_Professional_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Professional","Technicians",256635.833333333,315989.666666667,18.7834728772776,"NO_Professional_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Public Admin","Agriculture",199361.333333333,204999.333333333,2.75025284635072,"NO_Public Admin_Agriculture",0,0,0,1,0,0,0,0,1
"NO",2022,"Public Admin","Clerical",205629.333333333,205861.833333333,0.112939827764739,"NO_Public Admin_Clerical",0,0,0,1,0,0,0,0,1
"NO",2022,"Public Admin","Elementary",174780.666666667,184190,5.10849304160558,"NO_Public Admin_Elementary",0,0,0,1,0,0,0,0,1
"NO",2022,"Public Admin","Managers",359662.5,384154,6.37543797539528,"NO_Public Admin_Managers",0,0,0,1,1,1,0,0,1
"NO",2022,"Public Admin","Professionals",260671.833333333,292095.166666667,10.7579093799909,"NO_Public Admin_Professionals",0,0,0,1,1,0,0,0,1
"NO",2022,"Public Admin","Service",185319.333333333,250036.5,25.8830877358572,"NO_Public Admin_Service",0,0,0,1,0,0,0,0,1
"NO",2022,"Public Admin","Technicians",234080.333333333,267919.166666667,12.630239842241,"NO_Public Admin_Technicians",0,0,0,1,0,0,0,0,1
"NO",2022,"Real Estate","Clerical",221708.833333333,224630.833333333,1.30080094377071,"NO_Real Estate_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Real Estate","Elementary",158222.333333333,170253.333333333,7.06652831075259,"NO_Real Estate_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Real Estate","Managers",390875.833333333,469768.5,16.7939456704029,"NO_Real Estate_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Real Estate","Professionals",303906.333333333,382765.833333333,20.6025442013067,"NO_Real Estate_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Real Estate","Service",180666.333333333,212729,15.0720713521272,"NO_Real Estate_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Real Estate","Technicians",414144.666666667,553675.166666667,25.2007871041113,"NO_Real Estate_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Agriculture",180661.5,190905,5.36575783766795,"NO_Trade_Agriculture",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Clerical",215518.166666667,224134.166666667,3.84412610006655,"NO_Trade_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Craft",178130.666666667,213705.5,16.6466625020569,"NO_Trade_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Elementary",153566,177970.166666667,13.7125042493077,"NO_Trade_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Managers",267625,356790.333333333,24.9909610779814,"NO_Trade_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Trade","Operators",164254.666666667,223128,26.385452894004,"NO_Trade_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Professionals",283987.5,327369,13.2515601660512,"NO_Trade_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Trade","Service",166366.666666667,179199.833333333,7.16137198788315,"NO_Trade_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Trade","Technicians",246212.666666667,277219.5,11.1849394913898,"NO_Trade_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Clerical",210726.166666667,231955.333333333,9.15226494756173,"NO_Transport_Clerical",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Craft",222126.666666667,265956,16.4799189840926,"NO_Transport_Craft",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Elementary",186654.666666667,212560.166666667,12.1873728301242,"NO_Transport_Elementary",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Managers",393337.5,427194,7.92532198485934,"NO_Transport_Managers",0,0,1,0,1,1,0,0,1
"NO",2022,"Transport","Operators",202822.333333333,212482,4.5461105725034,"NO_Transport_Operators",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Professionals",300512.833333333,345913.166666667,13.1247774610102,"NO_Transport_Professionals",0,0,1,0,1,0,0,0,1
"NO",2022,"Transport","Service",210745.666666667,247578,14.8770623130219,"NO_Transport_Service",0,0,1,0,0,0,0,0,1
"NO",2022,"Transport","Technicians",274215.666666667,363464.5,24.5550344898424,"NO_Transport_Technicians",0,0,1,0,0,0,0,0,1
"NO",2022,"Water","Craft",210549.333333333,236607,11.0130582217207,"NO_Water_Craft",1,0,0,0,0,0,0,0,1
"NO",2022,"Water","Elementary",185083,206161.833333333,10.2244110815856,"NO_Water_Elementary",1,0,0,0,0,0,0,0,1
"NO",2022,"Water","Operators",204509,223436.666666667,8.47115513717534,"NO_Water_Operators",1,0,0,0,0,0,0,0,1
"NO",2022,"Water","Professionals",275201.5,298479.833333333,7.79896352573233,"NO_Water_Professionals",1,0,0,0,1,0,0,0,1
"NO",2022,"Water","Technicians",260296,276959.5,6.01658365212242,"NO_Water_Technicians",1,0,0,0,0,0,0,0,1
"PL",2010,"Admin Services","Agriculture",5910.5,7434,20.4936776970675,"PL_Admin Services_Agriculture",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Clerical",10526.5,11853,11.1912595967266,"PL_Admin Services_Clerical",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Craft",8234.5,12663,34.9719655689805,"PL_Admin Services_Craft",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Elementary",5906.5,6701.75,11.8663035774238,"PL_Admin Services_Elementary",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Managers",21204.75,29230.25,27.4561456025864,"PL_Admin Services_Managers",0,0,1,0,1,1,0,0,0
"PL",2010,"Admin Services","Operators",7433.5,8510.75,12.657521370032,"PL_Admin Services_Operators",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Professionals",16461.75,18324.5,10.165352397064,"PL_Admin Services_Professionals",0,0,1,0,1,0,0,0,0
"PL",2010,"Admin Services","Service",6537.5,6170.75,-5.94336182797877,"PL_Admin Services_Service",0,0,1,0,0,0,0,0,0
"PL",2010,"Admin Services","Technicians",14221.75,11684.5,-21.7146647267748,"PL_Admin Services_Technicians",0,0,1,0,0,0,0,0,0
"PL",2010,"Arts","Agriculture",8270.5,11307,26.8550455470063,"PL_Arts_Agriculture",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Clerical",10596.25,12037,11.9693445210601,"PL_Arts_Clerical",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Craft",9860,11388.5,13.4214339026211,"PL_Arts_Craft",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Elementary",7725.75,9863.75,21.6753263211253,"PL_Arts_Elementary",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Managers",19845,24164.5,17.875395725134,"PL_Arts_Managers",0,0,0,0,1,1,0,0,0
"PL",2010,"Arts","Operators",6113,10625.75,42.4699432981201,"PL_Arts_Operators",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Professionals",12833.5,14214.75,9.71701929333967,"PL_Arts_Professionals",0,0,0,0,1,0,0,0,0
"PL",2010,"Arts","Service",8227,9625.75,14.5313352206322,"PL_Arts_Service",0,0,0,0,0,0,0,0,0
"PL",2010,"Arts","Technicians",10860.5,11620.25,6.53815537531464,"PL_Arts_Technicians",0,0,0,0,0,0,0,0,0
"PL",2010,"Construction","Clerical",10181.5,10999,7.43249386307846,"PL_Construction_Clerical",0,1,0,0,0,0,0,0,0
"PL",2010,"Construction","Craft",6276,9901.25,36.6140638808231,"PL_Construction_Craft",0,1,0,0,0,0,0,0,0
"PL",2010,"Construction","Elementary",6657,9029,26.270904862111,"PL_Construction_Elementary",0,1,0,0,0,0,0,0,0
